"time","event","gene_id","strand","F_ES","F_EE","S_ES","S_EE","I_S1","S_S1","I_S2","S_S2","FDR","dPSI"
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822422,55822602,"37,33,42","2,0,0","14,22,67","5,15,6",4.97697337229093e-06,0.283
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822149,55822182,55822392,55822602,"37,27,42","1,0,1","14,25,67","5,16,2",6.90433301904641e-05,0.283
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822422,55822722,55822842,"144,191,172","1,0,12","173,108,131","11,45,207",8.00551395967366e-07,0.283
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822362,55822422,55822542,"10,7,7","0,11,6","6,4,5","0,1,0",0.000782370051143123,-0.28
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822332,55822602,"37,27,42","2,0,0","14,23,68","5,15,6",6.61549137096853e-06,0.279
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822392,55822602,"37,27,42","2,0,0","14,25,67","5,15,6",6.37247851566846e-06,0.273
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822242,55822602,"41,31,116","2,0,0","14,26,67","5,15,6",1.72005671705392e-07,0.272
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822422,55822755,55822782,"77,114,76","1,0,12","106,97,72","11,45,207",3.36118164871764e-05,0.27
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822422,55822515,55822542,"62,87,72","1,0,12","92,91,82","11,45,207",4.30384849895235e-05,0.264
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822362,55822392,55822542,"14,10,11","0,11,6","6,10,11","0,1,0",0.000381752751944777,-0.262
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822362,55822362,55822722,"1,6,31","0,11,6","9,38,7","0,1,0",0.000316511954491548,-0.261
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822422,55822815,55822842,"106,143,113","1,0,12","141,71,113","11,45,207",1.72491454225907e-07,0.257
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822662,55822722,55822842,"144,191,172","3,1,12","173,108,131","1,38,196",0.000650305205744764,0.246
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822305,55822482,55822755,55822842,"110,128,120","37,13,55","129,60,100","193,25,123",0.00080306294092939,0.244
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822215,55822482,"26,46,24","2,0,0","38,27,28","5,15,6",6.37247851566846e-06,0.239
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822392,55822722,55822842,"144,191,172","0,2,16","173,108,131","2,36,186",0.00081604250797323,0.239
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822422,55822515,55822782,"153,220,164","1,0,12","206,221,163","11,45,207",1.03456951616037e-05,0.235
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822182,55822362,55822602,"37,27,61","0,0,1","14,54,67","5,15,2",1.36085461826748e-05,0.231
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822182,55822215,55822482,"26,46,24","0,0,1","38,27,28","5,15,2",1.36085461826748e-05,0.229
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822722,55822815,55822842,"106,143,113","1,6,24","141,71,113","9,44,202",0.000577369482115465,0.226
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822149,55822182,55822362,55822602,"37,27,61","1,0,1","14,54,67","5,16,2",5.7321118890316e-05,0.225
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822662,55822815,55822842,"106,143,113","3,1,12","141,71,113","1,38,196",0.00017345054261721,0.224
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822362,55822422,55822722,"1,12,12","0,11,6","9,6,7","0,1,0",0.000190587029871397,-0.223
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822362,55822362,55822542,"14,10,30","0,11,6","6,39,11","0,1,0",0.000348641339872699,-0.222
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822692,55822815,55822842,"106,143,113","4,0,12","141,71,113","0,38,197",0.000360365816568676,0.222
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822182,55822215,55822602,"37,60,42","0,0,1","48,24,67","5,15,2",4.45421390680266e-05,0.218
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822392,55822815,55822842,"106,143,113","0,2,16","141,71,113","2,36,186",0.00025007261042851,0.216
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822362,55822602,"37,27,61","2,0,0","14,54,67","5,15,6",6.3512155086645e-06,0.214
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822275,55822482,"26,32,24","2,0,0","77,25,34","5,15,6",0.000144990794506599,0.211
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822215,55822602,"37,60,42","2,0,0","48,24,67","5,15,6",1.74876729187429e-05,0.209
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822422,55822752,55822842,"110,130,120","15,15,7","129,62,99","31,46,56",2.51991748039224e-07,0.206
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822422,55822755,55822842,"111,128,120","15,15,7","133,60,100","31,46,56",4.66973524056495e-07,0.205
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822182,55822275,55822602,"37,46,42","0,0,1","87,22,73","5,15,2",0.000274907177778217,0.204
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822182,55822275,55822482,"26,32,24","0,0,1","77,25,34","5,15,2",0.000171467319590071,0.203
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822182,55822662,"17,16,7","2,0,0","21,39,45","5,15,6",0.000654358106656937,0.202
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822482,55822515,55822602,"112,142,149","2,0,12","142,139,154","0,38,195",0.000918790287690151,0.202
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822182,55822182,55822392,"14,17,11","0,0,1","22,39,45","5,15,2",0.000241141769561403,0.197
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822182,55822362,"14,16,8","2,0,0","20,40,44","5,15,6",0.000810259035705666,0.196
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822275,55822602,"37,46,42","2,0,0","87,22,73","5,15,6",0.000158120505576088,0.196
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822182,55822392,"14,17,11","2,0,0","22,39,45","5,15,6",0.000616664746155003,0.191
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822149,55822182,55822275,55822482,"26,32,24","1,0,1","77,25,34","5,16,2",0.000979261788864545,0.191
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822422,55822422,55822782,"80,124,80","15,15,7","107,126,76","31,46,56",4.3819426665763e-05,0.19
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822182,55822182,55822362,"14,16,8","0,0,1","20,40,44","5,15,2",0.000316511954491548,0.188
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822182,55822542,"28,25,18","2,0,0","26,46,55","5,15,6",8.44472124247169e-05,0.186
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822182,55822182,55822542,"28,25,18","0,0,1","26,46,55","5,15,2",7.15916140227456e-05,0.185
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822182,55822182,55822662,"17,16,7","0,0,1","21,39,45","5,15,2",0.000316352181767817,0.18
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822305,55822362,55822635,55822842,"399,518,365","10,0,31","425,333,307","177,0,95",0.000980552587633135,0.18
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822422,55822782,55822842,"109,134,120","15,15,7","141,62,113","31,46,56",5.90804698343919e-07,0.178
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822422,55822812,55822842,"106,123,113","15,15,7","126,57,95","31,46,56",1.10721259251949e-07,0.178
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822422,55822815,55822842,"106,123,113","15,15,7","126,57,96","31,46,56",1.103824553713e-07,0.176
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822392,55822392,55822782,"80,118,80","4,6,78","107,129,76","2,4,1",0.000782370051143123,-0.176
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822392,55822422,55822782,"80,124,80","4,6,78","107,126,76","2,4,1",0.000933814526151401,-0.175
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822182,55822182,55822482,"40,28,31","0,0,1","24,64,72","5,15,2",4.85629413599132e-05,0.173
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822422,55822722,55822782,"90,115,78","15,15,7","107,100,72","31,46,56",4.25833361162673e-06,0.173
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822422,55822722,55822842,"159,191,173","15,15,7","173,108,131","31,46,56",2.31504881931242e-09,0.172
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822422,55822635,55822842,"399,518,365","1,0,12","425,333,307","11,45,207",6.08133964240175e-10,0.171
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822422,55822455,55822842,"399,522,355","1,0,12","425,333,307","11,45,207",6.3349825385583e-10,0.17
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822422,55822575,55822842,"399,503,355","1,0,12","425,333,307","11,45,207",7.49894432263903e-10,0.17
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822305,55822782,55822815,55822842,"106,143,113","91,118,111","141,71,113","296,126,171",5.3128970140176e-06,0.169
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822182,55822482,"40,28,31","2,0,0","24,64,72","5,15,6",4.45421390680266e-05,0.168
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822149,55822182,55822182,55822482,"40,28,31","1,0,1","24,64,72","5,16,2",0.000253542978090587,0.166
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822305,55822392,55822455,55822842,"399,522,355","10,0,31","425,333,307","178,0,95",0.000243331111595043,0.166
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822305,55822392,55822575,55822842,"399,503,355","10,0,31","425,333,307","178,0,95",0.00027618623469673,0.166
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822305,55822392,55822635,55822842,"399,518,365","10,0,31","425,333,307","178,0,95",0.000219251844060098,0.166
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822362,55822752,55822842,"110,130,120","14,16,8","129,62,99","20,40,44",6.90433301904641e-05,0.16
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822362,55822755,55822842,"111,128,120","14,16,8","133,60,100","20,40,44",9.94834444924401e-05,0.16
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822149,55822245,55822305,"0,15,8","40,25,27","0,2,0","21,20,19",0.000602085355780035,0.158
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822182,55822182,55822602,"51,42,49","0,0,1","34,61,111","5,15,2",3.94606968638623e-05,0.157
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822662,55822752,55822842,"110,130,120","17,16,7","129,62,99","21,39,45",8.0552149447259e-05,0.157
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822662,55822755,55822842,"111,128,120","17,16,7","133,60,100","21,39,45",0.00011544560529691,0.157
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822305,55822422,55822455,55822842,"399,522,355","12,0,31","425,333,307","182,0,99",8.7483478043415e-05,0.156
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822305,55822422,55822575,55822842,"399,503,355","12,0,31","425,333,307","182,0,99",0.000102802742626321,0.156
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822305,55822422,55822635,55822842,"399,518,365","12,0,31","425,333,307","182,0,99",7.92471760196341e-05,0.156
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822392,55822752,55822842,"110,130,120","14,17,11","129,62,99","22,39,45",0.000108172711299741,0.155
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822392,55822755,55822842,"111,128,120","14,17,11","133,60,100","22,39,45",0.000158120505576088,0.155
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822422,55822422,55822692,"4,6,0","15,15,7","0,0,2","31,46,56",0.000259348810895071,0.154
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822422,55822752,55822782,"77,114,76","15,15,7","106,97,72","31,46,56",5.12493135023377e-06,0.153
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822362,55822422,55822692,"4,6,0","14,16,8","0,0,2","20,40,44",0.000518461633690213,0.151
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822422,55822755,55822782,"77,114,76","15,15,7","109,97,73","31,46,56",6.20202832027684e-06,0.149
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822275,55822422,55822752,55822842,"110,130,120","1,19,0","129,62,99","84,7,18",1.73881500718215e-05,0.148
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822392,55822422,55822692,"4,6,0","14,17,11","0,0,2","22,39,45",0.000673805115697264,0.147
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822422,55822455,55822602,"340,386,309","7,5,13","319,265,344","8,38,200",2.71029139740414e-06,0.147
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822275,55822422,55822722,55822782,"90,115,78","1,19,0","107,100,72","84,7,18",0.000490945340683605,0.147
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822113,55822182,55822182,55822602,"51,42,49","2,0,0","34,61,111","5,15,6",3.13024390401505e-05,0.146
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822662,55822722,55822782,"90,115,78","7,5,74","107,100,72","1,4,1",4.2915349842394e-05,-0.146
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822692,55822722,55822782,"90,115,78","8,4,74","107,100,72","0,4,2",4.49606763235457e-05,-0.146
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822422,55822422,55822662,"3,7,0","15,15,7","1,0,1","31,46,56",0.000348774825757322,0.145
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822392,55822455,55822842,"399,522,355","0,2,16","425,333,307","2,36,186",3.92862593815148e-06,0.145
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822392,55822575,55822842,"399,503,355","0,2,16","425,333,307","2,36,186",4.3963956082477e-06,0.145
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822392,55822635,55822842,"399,518,365","0,2,16","425,333,307","2,36,186",3.68482221216835e-06,0.145
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822275,55822422,55822755,55822842,"111,128,120","1,19,0","133,60,100","84,7,18",1.32329221270683e-05,0.144
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822305,55822482,55822635,55822842,"399,518,365","37,13,55","425,333,307","193,25,123",6.85092639036045e-05,0.143
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822392,55822722,55822782,"90,115,78","4,6,78","107,100,72","2,4,1",0.000392041089351732,-0.142
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822305,55822482,55822575,55822842,"399,503,355","37,13,55","425,333,307","193,25,123",9.62171958409762e-05,0.141
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822182,55822182,55822422,"15,15,7","0,0,1","31,46,56","5,15,2",0.000793570248864084,0.139
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822362,55822812,55822842,"106,123,113","14,16,8","126,57,95","20,40,44",3.6203764855752e-05,0.138
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822245,55822392,55822455,55822602,"340,386,309","0,0,21","319,265,344","0,38,188",1.6332129081144e-05,0.138
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822362,55822782,55822842,"109,134,120","14,16,8","141,62,113","20,40,44",0.000120080658781775,0.137
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822305,55822542,55822635,55822842,"399,518,365","25,10,42","425,333,307","195,7,106",0.000630898334742592,0.137
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822362,55822815,55822842,"106,123,113","14,16,8","126,57,96","20,40,44",3.53753352449436e-05,0.136
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822662,55822812,55822842,"106,123,113","17,16,7","126,57,95","21,39,45",4.43988370596194e-05,0.136
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822662,55822752,55822782,"77,114,76","7,5,74","106,97,72","1,4,1",1.38659963968652e-05,-0.136
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822692,55822752,55822782,"77,114,76","8,4,74","106,97,72","0,4,2",1.44691311704087e-05,-0.136
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822305,55822542,55822575,55822842,"399,503,355","25,10,42","425,333,307","195,7,106",0.00080306294092939,0.136
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822662,55822782,55822842,"109,134,120","17,16,7","141,62,113","21,39,45",0.000148613348395258,0.135
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822662,55822755,55822782,"77,114,76","7,5,74","109,97,73","1,4,1",1.14963559193273e-05,-0.135
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822392,55822812,55822842,"106,123,113","14,17,11","126,57,95","22,39,45",6.18736585738542e-05,0.134
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822662,55822815,55822842,"106,123,113","17,16,7","126,57,96","21,39,45",4.31718799560797e-05,0.134
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822692,55822755,55822782,"77,114,76","8,4,74","109,97,73","0,4,2",1.21772388813635e-05,-0.134
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822392,55822782,55822842,"109,134,120","14,17,11","141,62,113","22,39,45",0.000210272107148668,0.133
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822392,55822752,55822782,"77,114,76","4,6,78","106,97,72","2,4,1",0.000123993850033986,-0.133
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822392,55822815,55822842,"106,123,113","14,17,11","126,57,96","22,39,45",6.03243270611883e-05,0.132
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822275,55822422,55822752,55822782,"77,114,76","1,19,0","106,97,72","84,7,18",0.000340503865681155,0.132
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822362,55822722,55822842,"159,191,173","14,16,8","173,108,131","20,40,44",5.12493135023377e-06,0.131
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822392,55822755,55822782,"77,114,76","4,6,78","109,97,73","2,4,1",9.90790911498297e-05,-0.131
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822662,55822722,55822842,"159,191,173","17,16,7","173,108,131","21,39,45",6.61549137096853e-06,0.13
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822392,55822722,55822842,"159,191,173","14,17,11","173,108,131","22,39,45",8.5452098281265e-06,0.128
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822275,55822422,55822722,55822842,"159,191,173","1,19,0","173,108,131","84,7,18",6.19139575887723e-06,0.128
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822275,55822422,55822755,55822782,"77,114,76","1,19,0","109,97,73","84,7,18",0.000296544864548323,0.128
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822362,55822722,55822782,"90,115,78","14,16,8","107,100,72","20,40,44",0.000492292839307629,0.127
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822362,55822392,55822602,"37,27,42","0,11,6","14,25,67","0,1,0",0.000138575922457491,-0.125
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822662,55822722,55822782,"90,115,78","17,16,7","107,100,72","21,39,45",0.000758971788603331,0.125
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822275,55822422,55822782,55822842,"109,134,120","1,19,0","141,62,113","84,7,18",8.39150981636847e-06,0.125
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822212,55822362,55822575,55822602,"35,35,36","3,20,6","25,27,56","0,1,0",1.92307022119645e-06,-0.123
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822275,55822422,55822812,55822842,"106,123,113","1,19,0","126,57,95","84,7,18",2.91920131375528e-06,0.123
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822275,55822422,55822815,55822842,"106,123,113","1,19,0","126,57,96","84,7,18",2.75872399347269e-06,0.121
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822362,55822362,55822602,"37,27,61","0,11,6","14,54,67","0,1,0",0.000157983785485783,-0.12
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822662,55822752,55822842,"110,130,120","7,5,74","129,62,99","1,4,1",3.427219926214e-05,-0.116
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822392,55822392,55822602,"37,27,42","0,12,9","14,25,67","2,0,1",0.000748464639914622,-0.115
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822692,55822752,55822842,"110,130,120","8,4,74","129,62,99","0,4,2",3.61541610762161e-05,-0.115
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822662,55822755,55822842,"111,128,120","7,5,74","133,60,100","1,4,1",2.85820117266483e-05,-0.114
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822392,55822752,55822842,"110,130,120","4,6,78","129,62,99","2,4,1",0.000316511954491548,-0.113
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822692,55822755,55822842,"111,128,120","8,4,74","133,60,100","0,4,2",3.05719582219589e-05,-0.113
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822362,55822752,55822782,"77,114,76","14,16,8","106,97,72","20,40,44",0.0006437576745095,0.112
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822146,55822362,55822422,55822602,"37,33,42","0,11,6","14,22,67","0,1,0",0.000158120505576088,-0.111
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822392,55822755,55822842,"111,128,120","4,6,78","133,60,100","2,4,1",0.00026615537230965,-0.111
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822662,55822752,55822782,"77,114,76","17,16,7","106,97,72","21,39,45",0.000982676090841059,0.109
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822182,55822362,55822755,55822782,"77,114,76","14,16,8","109,97,73","20,40,44",0.000745056201981106,0.108
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822662,55822782,55822842,"109,134,120","7,5,74","141,62,113","1,4,1",7.7909187430726e-06,-0.106
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822692,55822782,55822842,"109,134,120","8,4,74","141,62,113","0,4,2",8.14879848711723e-06,-0.106
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822212,55822392,55822575,55822602,"35,35,36","0,20,9","25,27,56","0,2,3",0.000927467880744407,-0.103
120,"MXE","lnc_RNA:Solyc04r022210.1","-",55822242,55822392,55822782,55822842,"109,134,120","4,6,78","141,62,113","2,4,1",6.60255096718259e-05,-0.103
