"time","event","gene_id","strand","ri_ES","ri_EE","I_S1","S_S1","I_S2","S_S2","FDR","dPSI"
15,"RI","Solyc10g084370.3","-",63098035,63098457,"124,98,79","73,75,55","30,33,19","55,48,41",1.14386429934314e-05,0.205
20,"RI","Solyc10g084370.3","-",63097721,63098171,"139,226,141","0,2,2","49,49,48","1,1,14",0.000744803242309595,0.134
25,"RI","Solyc10g084370.3","-",63098035,63098457,"101,87,68","75,54,52","24,18,17","54,60,34",8.85758958715718e-09,0.244
30,"RI","Solyc10g084370.3","-",63098035,63098457,"82,95,107","79,86,82","8,24,18","39,71,63",4.51809128830241e-11,0.243
40,"RI","Solyc10g084370.3","-",63098035,63098457,"119,98,116","74,72,92","9,15,20","37,33,47",9.750919110849e-09,0.257
50,"RI","Solyc10g084370.3","-",63097721,63098171,"215,275,224","101,101,135","39,38,30","64,43,36",3.89756334072054e-07,0.237
50,"RI","Solyc10g084370.3","-",63098035,63098457,"137,157,112","121,100,126","24,18,16","73,47,50",2.72157362663546e-08,0.223
60,"RI","Solyc10g084370.3","-",63098035,63098457,"123,124,114","82,106,89","16,13,11","28,49,44",1.21084219667584e-08,0.246
70,"RI","Solyc10g084370.3","-",63096473,63096893,"108,91,123","2,8,19","65,36,81","0,0,0",1.45121089743095e-06,-0.141
80,"RI","Solyc10g084370.3","-",63098035,63098457,"98,109,68","64,75,131","8,11,15","42,56,26",0.000131408733964457,0.22
105,"RI","Solyc10g084370.3","-",63098035,63098457,"73,104,104","74,103,45","13,3,6","50,21,27",1.99604797059951e-08,0.306
105,"RI","Solyc10g084370.3","-",63096473,63096893,"96,115,120","0,0,0","104,65,69","28,18,0",3.04821580390921e-09,0.235
40,"RI","Solyc10g085620.2","-",63893368,63893743,"0,0,0","58,34,60","8,5,18","41,44,54",2.15848134587423e-08,-0.118
70,"RI","Solyc10g085620.2","-",63893368,63893743,"4,0,0","35,24,27","10,8,18","36,27,28",3.37985299877587e-06,-0.178
90,"RI","Solyc10g085620.2","-",63893368,63893743,"0,2,0","27,81,20","13,14,24","45,52,37",4.94892811862849e-11,-0.193
105,"RI","Solyc10g085620.2","-",63893368,63893743,"6,0,0","30,35,34","11,26,16","41,47,39",1.61332711865985e-06,-0.167
120,"RI","Solyc10g085620.2","-",63893368,63893743,"1,4,0","63,35,23","10,8,23","40,25,50",1.7217791512996e-07,-0.152
70,"RI","Solyc10g085980.2","+",64123257,64123667,"2,0,8","62,34,65","12,23,11","39,50,46",3.12478131726004e-06,-0.144
90,"RI","Solyc10g085980.2","+",64128848,64129028,"8,8,9","0,0,0","23,21,17","3,5,0",0.000957899502073195,0.16
90,"RI","Solyc10g085980.2","+",64123257,64123667,"6,3,3","76,89,57","11,7,21","46,66,33",8.3587936503151e-05,-0.128
105,"RI","Solyc10g085980.2","+",64123257,64123667,"1,4,1","40,45,51","15,23,20","59,30,43",4.97787238722172e-09,-0.206
120,"RI","Solyc10g085980.2","+",64124783,64125117,"6,0,0","4,4,11","11,10,15","2,2,7",0.000281749174396391,-0.532
30,"RI","Solyc10g086565.2","-",64505136,64505496,"4,3,9","34,32,26","14,21,19","30,26,30",0.000908456546226007,-0.156
90,"RI","Solyc10g086565.2","-",64505346,64505669,"19,11,7","30,37,41","23,25,21","20,19,13",7.15135835569749e-05,-0.282
105,"RI","Solyc10g086565.2","-",64505346,64505669,"12,11,10","48,19,27","34,40,23","23,28,14",2.32169172279442e-06,-0.294
120,"RI","Solyc10g086565.2","-",64505346,64505669,"18,3,9","28,22,25","23,37,27","14,8,27",0.000830531377096578,-0.365
25,"RI","Solyc10g086580.2","-",64515030,64515524,"610,639,624","0,0,0","1255,1236,1208","2935,0,4444",1.55806085426643e-06,0.563
30,"RI","Solyc10g086580.2","-",64515030,64515522,"544,635,557","419,0,103","1254,1528,1323","3305,4661,1840",5.02068388482801e-09,0.519
60,"RI","Solyc10g086580.2","-",64515030,64515524,"575,734,739","0,4416,0","1546,1739,1227","2712,3238,3445",0.000171640006733224,0.489
70,"RI","Solyc10g086580.2","-",64515030,64515524,"684,539,700","6152,4593,5589","1333,1428,1626","4240,2688,3311",0,-0.125
80,"RI","Solyc10g086580.2","-",64515030,64515524,"703,796,632","4995,3852,5231","1225,1423,1470","4134,867,866",1.88489088419347e-08,-0.274
90,"RI","Solyc10g086580.2","-",64515030,64515481,"667,1116,777","6106,10157,5301","1741,1578,1824","2166,3793,2428",0,-0.187
20,"RI","Solyc11g005170.2","+",164081,164453,"48,34,37","0,1,0","18,22,28","3,7,2",0.00011471982162388,0.197
25,"RI","Solyc11g005170.2","+",163871,164194,"60,32,48","3,16,0","24,20,15","1,0,0",0.00737507866392452,-0.171
50,"RI","Solyc11g005170.2","+",163871,164194,"27,64,72","21,51,18","20,19,11","40,39,25",0.000681649458353591,0.289
105,"RI","Solyc11g005170.2","+",166736,166987,"0,2,5","6,0,1","1,1,1","0,0,0",0.0092729869484847,-0.413
105,"RI","Solyc11g005170.2","+",164080,164453,"54,47,36","39,30,24","14,13,13","16,26,24",0.00371904541966764,0.187
120,"RI","Solyc11g005170.2","+",163871,164194,"67,57,38","22,22,32","16,15,8","20,23,12",0.00313681334973489,0.253
120,"RI","Solyc11g005170.2","+",164081,164453,"55,38,42","34,28,30","7,11,13","32,25,20",1.69752868828314e-05,0.246
15,"RI","Solyc11g005340.3","-",283116,283520,"183,134,93","474,434,367","204,245,174","338,317,332",2.0607844277746e-07,-0.104
25,"RI","Solyc11g005340.3","-",283116,283520,"160,151,154","346,454,478","202,268,245","309,310,367",9.07741833571467e-08,-0.109
30,"RI","Solyc11g005340.3","-",283116,283520,"152,109,106","381,372,311","193,240,302","331,332,421",2.09364963329313e-07,-0.105
40,"RI","Solyc11g005670.2","+",509027,509474,"2,1,0","5,19,25","20,13,19","20,33,32",7.62650270290623e-06,-0.185
50,"RI","Solyc11g005670.2","+",509027,509474,"9,4,3","55,48,40","24,15,15","76,36,36",0.000674649471603646,-0.114
105,"RI","Solyc11g005670.2","+",509027,509474,"0,0,2","35,25,23","30,7,11","45,42,20",1.35917394887316e-08,-0.174
25,"RI","Solyc11g006020.2","-",866317,866664,"275,238,262","157,146,156","170,211,232","181,225,221",0.000149919374917606,0.13
40,"RI","Solyc11g006020.2","-",866317,866664,"199,196,279","134,109,113","183,184,174","213,199,215",4.22606329078155e-06,0.182
50,"RI","Solyc11g006020.2","-",866317,866664,"297,300,348","157,186,201","124,121,108","245,177,203",0,0.243
60,"RI","Solyc11g006020.2","-",866317,866668,"236,288,226","94,150,136","99,173,129","168,250,218",0,0.263
70,"RI","Solyc11g006020.2","-",866317,866664,"255,161,238","122,89,172","110,93,98","179,162,143",7.47136701068499e-12,0.227
80,"RI","Solyc11g006020.2","-",866317,866664,"217,257,256","125,102,125","81,78,72","159,204,137",0,0.319
90,"RI","Solyc11g006020.2","-",866317,866664,"214,430,278","151,199,133","85,88,79","185,192,190",0,0.3
105,"RI","Solyc11g006020.2","-",866317,866664,"160,221,297","76,138,126","71,70,32","195,208,145",0,0.367
120,"RI","Solyc11g006020.2","-",866317,866664,"306,191,210","138,97,129","50,54,33","181,184,153",0,0.375
105,"RI","Solyc11g006820.2","-",1428602,1429023,"6,11,10","9,11,15","3,1,7","28,12,31",0.0004244342235408,0.214
120,"RI","Solyc11g006820.2","-",1428602,1429023,"15,11,10","11,13,13","5,6,8","29,22,27",0.000833785733575477,0.217
30,"RI","Solyc11g008000.2","-",2242281,2242740,"24,16,16","7,0,6","17,29,7","1,0,0",0.000701338083769811,-0.224
60,"RI","Solyc11g008000.2","-",2241915,2242325,"12,8,19","33,20,16","0,1,0","30,23,12",1.71312442961254e-08,0.224
70,"RI","Solyc11g008000.2","-",2241915,2242325,"17,7,11","18,24,34","0,0,0","17,12,13",2.72601281411411e-07,0.196
90,"RI","Solyc11g008000.2","-",2242281,2242740,"16,19,30","10,29,15","3,1,2","12,4,20",2.8044286865558e-05,0.325
105,"RI","Solyc11g008000.2","-",2241915,2242325,"16,17,16","35,19,37","2,0,0","14,9,19",6.88577164030036e-07,0.202
120,"RI","Solyc11g008000.2","-",2242281,2242740,"17,20,33","13,1,0","1,2,7","7,7,4",0.000636189534617509,0.547
120,"RI","Solyc11g008000.2","-",2242281,2242740,"15,19,28","11,15,9","1,2,5","20,5,15",4.42908739517095e-06,0.373
30,"RI","Solyc11g009060.2","-",3215271,3215735,"6,14,5","6,26,4","1,2,2","23,24,22",2.19923816420495e-05,0.275
40,"RI","Solyc11g009060.2","-",3215271,3215735,"5,1,3","0,0,1","1,3,4","2,1,4",0.000334397955199805,0.457
50,"RI","Solyc11g009060.2","-",3215271,3215735,"14,9,19","17,16,23","4,0,4","24,9,25",8.91067760453727e-05,0.218
70,"RI","Solyc11g009060.2","-",3215062,3215528,"19,3,17","23,34,13","1,2,3","30,33,30",9.13394508617034e-05,0.23
90,"RI","Solyc11g039950.3","-",39291990,39292446,"42,41,32","14,8,7","16,13,29","20,13,21",0.000130888979959767,0.329
105,"RI","Solyc11g039950.3","-",39298519,39298956,"33,25,29","98,90,103","7,6,1","90,75,64",3.87021783720289e-08,0.107
50,"RI","Solyc11g065350.2","+",48829518,48830014,"4,8,1","0,0,0","3,11,9","0,5,9",2.02807685234679e-05,0.381
90,"RI","Solyc11g065350.2","+",48829518,48830014,"8,15,4","0,0,0","7,2,0","4,8,5",3.98554664767095e-12,0.807
105,"RI","Solyc11g065350.2","+",48829518,48830014,"1,2,1","0,0,0","3,8,0","7,10,2",1.25556040149893e-09,0.846
120,"RI","Solyc11g065350.2","+",48829518,48830014,"7,3,9","0,0,0","4,1,4","7,7,0",5.3595020440351e-06,0.57
70,"RI","Solyc11g066790.2","+",50623344,50623589,"0,0,0","32,14,24","5,5,6","13,19,24",5.07419305666013e-06,-0.161
105,"RI","Solyc11g066790.2","+",50623344,50623589,"1,0,2","23,32,38","3,6,10","26,26,19",8.84073724935001e-05,-0.131
120,"RI","Solyc11g066790.2","+",50623344,50623843,"0,0,1","45,20,36","0,7,19","21,14,11",3.77279228021004e-06,-0.216
80,"RI","Solyc11g069380.2","+",52047920,52048213,"35,31,32","0,5,6","30,31,43","0,0,0",0.000267287908232604,-0.143
90,"RI","Solyc11g069380.2","+",52047920,52048213,"38,56,42","4,8,0","31,35,37","0,0,0",0.000372011263453315,-0.108
50,"RI","Solyc11g069625.1","+",52327241,52327479,"4,9,7","57,63,63","18,16,18","42,45,35",3.73337701671311e-05,-0.156
60,"RI","Solyc11g069625.1","+",52327241,52327479,"6,0,3","35,60,50","11,32,13","22,36,19",5.12249169636074e-11,-0.265
105,"RI","Solyc11g069625.1","+",52327241,52327479,"0,3,6","16,45,36","16,6,17","33,10,27",6.22653405677642e-06,-0.227
70,"RI","Solyc11g072340.2","+",53616480,53616929,"31,52,12","22,14,12","6,4,1","7,28,10",0.000223574187882712,0.327
80,"RI","Solyc11g072340.2","+",53616480,53616929,"49,33,39","39,29,23","3,6,2","8,22,12",1.19228658426583e-05,0.284
90,"RI","Solyc11g072340.2","+",53616480,53616929,"51,62,47","33,48,38","6,7,6","18,9,17",0.00133553403909258,0.212
120,"RI","Solyc11g072340.2","+",53616480,53616929,"84,39,44","36,23,28","3,2,2","6,7,3",0.00222603092824245,0.287
40,"RI","Solyc11g072590.3","+",53828040,53828519,"32,23,18","1,2,0","4,4,10","1,10,4",9.26595481775108e-05,0.468
50,"RI","Solyc11g072590.3","+",53825601,53826024,"0,0,0","4,2,2","2,4,3","3,1,0",1.77217176410494e-05,-0.639
60,"RI","Solyc11g072590.3","+",53828777,53829148,"24,18,18","26,25,21","4,2,5","21,21,32",3.83143435873801e-06,0.242
70,"RI","Solyc11g072590.3","+",53828040,53828519,"36,29,16","7,4,1","6,6,13","0,0,0",6.75710304508196e-05,-0.202
80,"RI","Solyc11g072590.3","+",53828711,53829148,"10,15,25","31,38,35","2,3,1","16,17,34",0.000102386326972076,0.15
80,"RI","Solyc11g072590.3","+",53828601,53828952,"26,33,32","0,5,7","13,19,16","0,0,0",0.000295528425873356,-0.148
90,"RI","Solyc11g072590.3","+",53828823,53829148,"51,23,22","33,51,25","6,4,0","29,24,23",3.29591414835391e-06,0.269
120,"RI","Solyc11g072590.3","+",53828040,53828519,"41,16,14","7,0,0","6,7,13","3,3,11",0.000675097754969742,0.445
40,"RI","Solyc11g073120.2","+",54278044,54278479,"97,87,98","39,28,47","68,56,60","55,67,59",4.24939885517906e-05,0.219
50,"RI","Solyc11g073120.2","+",54278044,54278479,"103,92,124","34,38,55","74,43,65","68,48,48",8.31407101623734e-05,0.205
70,"RI","Solyc11g073120.2","+",54278044,54278479,"133,88,108","35,39,44","38,43,46","61,27,52",0.000174351314455852,0.249
30,"RI","Solyc12g005300.2","+",197364,197840,"8,23,12","0,0,0","24,14,14","8,12,13",2.38636592529909e-09,0.525
105,"RI","Solyc12g005300.2","+",197364,197840,"28,21,24","7,23,11","32,27,24","5,0,0",4.99620019005168e-05,-0.394
120,"RI","Solyc12g005300.2","+",197364,197840,"22,6,15","5,0,7","9,38,31","0,0,0",9.36473712549595e-06,-0.242
15,"RI","Solyc12g005630.2","-",348193,348544,"60,46,28","0,0,0","85,79,56","85,0,201",1.26923069888224e-05,0.493
20,"RI","Solyc12g005630.2","-",348168,348544,"44,61,35","0,0,0","112,111,134","345,1,349",2.73651839340699e-06,0.554
50,"RI","Solyc12g006050.2","+",654978,655395,"9,14,17","14,16,23","59,44,78","22,12,24",3.44186783361175e-06,-0.345
60,"RI","Solyc12g006050.2","+",654978,655397,"2,6,7","23,25,25","36,44,74","25,33,11",1.93534600050487e-07,-0.469
70,"RI","Solyc12g006050.2","+",654978,655397,"19,9,16","31,16,35","55,61,70","22,23,31",5.34993495416093e-09,-0.354
25,"RI","Solyc12g007100.2","-",1544945,1545422,"0,1,0","9,7,20","2,9,10","11,10,6",1.60493372599014e-05,-0.309
30,"RI","Solyc12g007100.2","-",1544936,1545422,"1,1,0","7,9,3","8,11,14","13,7,4",2.19923816420495e-05,-0.45
90,"RI","Solyc12g007100.2","-",1544936,1545422,"0,0,1","9,10,10","3,10,10","29,10,12",3.63386683567819e-05,-0.255
25,"RI","Solyc12g008420.3","+",1903556,1903898,"8,1,3","5,1,4","0,0,0","4,1,5",4.63329368996367e-06,0.413
80,"RI","Solyc12g008420.3","+",1907040,1907296,"9,11,12","12,30,10","0,0,2","34,8,17",7.97854417513557e-08,0.295
90,"RI","Solyc12g008420.3","+",1907040,1907413,"20,30,22","24,41,25","6,5,6","30,19,21",0.00047011181129383,0.206
105,"RI","Solyc12g008420.3","+",1907040,1907296,"12,10,30","8,12,27","8,2,0","29,18,14",3.77395578263342e-06,0.348
20,"RI","Solyc12g008750.3","+",2162665,2163088,"39,53,35","9,6,5","60,53,72","2,2,0",0.000258834636551257,-0.197
30,"RI","Solyc12g008750.3","+",2162347,2162777,"66,33,65","5,7,5","41,61,77","0,0,0",5.3608428395338e-06,-0.188
30,"RI","Solyc12g008750.3","+",2162347,2162777,"66,31,64","0,0,1","41,60,76","3,0,13",0.000483251165970971,0.118
50,"RI","Solyc12g008750.3","+",2162347,2162777,"69,88,105","0,0,1","86,36,70","10,1,21",9.33831407336445e-08,0.199
50,"RI","Solyc12g008750.3","+",2162347,2162777,"71,88,100","8,2,10","88,36,70","0,0,1",5.58235656385349e-05,-0.122
60,"RI","Solyc12g008750.3","+",2162347,2162777,"74,95,81","3,0,0","30,35,56","9,11,3",7.24340356588774e-07,0.261
70,"RI","Solyc12g008750.3","+",2162347,2162777,"62,56,58","1,0,2","64,40,60","29,14,16",2.11500850502978e-13,0.38
80,"RI","Solyc12g008750.3","+",2162347,2162777,"78,67,76","0,7,0","63,28,32","5,13,9",0.000272632957668822,0.268
90,"RI","Solyc12g008750.3","+",2162347,2162777,"57,98,113","2,0,12","59,43,47","17,22,13",1.31298395387678e-07,0.329
105,"RI","Solyc12g008750.3","+",2162347,2162777,"84,78,31","1,4,0","71,46,81","36,20,8",4.21992650649893e-07,0.339
105,"RI","Solyc12g008750.3","+",2162347,2162777,"84,79,32","3,3,6","78,46,82","0,0,0",0.000213589747121837,-0.137
120,"RI","Solyc12g008750.3","+",2162347,2162777,"81,71,68","0,4,5","40,41,40","26,16,11",1.53545532207029e-09,0.376
120,"RI","Solyc12g008750.3","+",2162665,2163088,"67,48,49","0,1,0","59,67,85","7,0,13",3.86161510839951e-05,0.129
105,"RI","Solyc12g008770.2","+",2174988,2175465,"3,5,5","0,0,1","7,1,20","5,8,3",0.000138714258440725,0.476
105,"RI","Solyc12g008770.2","+",2175563,2175991,"0,3,0","14,29,19","9,9,2","35,21,19",0.000833055421588049,-0.116
105,"RI","Solyc12g008770.2","+",2175563,2175991,"4,4,0","32,26,49","21,12,6","44,49,26",0.000328722501964993,-0.107
120,"RI","Solyc12g008770.2","+",2175384,2175771,"2,10,5","44,53,76","27,10,20","48,60,48",0.000154897812042153,-0.126
120,"RI","Solyc12g008770.2","+",2175864,2176268,"4,7,1","60,39,58","14,8,27","34,64,61",0.000216347304824649,-0.115
40,"RI","Solyc12g009480.2","-",2787930,2788394,"45,75,92","10,4,7","170,136,131","0,2,1",2.20697315029021e-06,-0.144
80,"RI","Solyc12g009480.2","-",2787993,2788394,"11,16,12","1,6,4","151,141,111","9,0,2",0.000956066457736303,-0.253
90,"RI","Solyc12g009480.2","-",2787930,2788394,"4,17,4","6,8,1","181,195,235","0,3,2",1.14435815235184e-10,-0.473
105,"RI","Solyc12g009480.2","-",2787993,2788394,"14,17,17","7,8,0","238,238,179","4,0,0",3.15226874392537e-07,-0.291
105,"RI","Solyc12g009610.2","-",2922935,2923320,"15,17,14","0,0,0","16,17,15","9,0,5",1.4985439711991e-05,0.31
120,"RI","Solyc12g009610.2","-",2922935,2923320,"12,12,11","0,0,0","19,7,11","8,11,1",3.28228646412619e-07,0.457
60,"RI","Solyc12g010230.2","+",3385201,3385464,"3,0,0","24,53,25","15,4,14","33,71,42",4.2688430289027e-05,-0.124
70,"RI","Solyc12g010230.2","+",3385201,3385464,"1,1,3","44,30,27","5,11,14","52,42,32",0.000762932532306377,-0.109
80,"RI","Solyc12g010230.2","+",3385201,3385464,"0,4,5","37,59,46","10,8,16","38,32,37",7.87958483215851e-05,-0.134
90,"RI","Solyc12g010230.2","+",3385201,3385362,"0,0,0","28,50,34","10,14,21","26,37,35",1.14148979338157e-13,-0.229
105,"RI","Solyc12g010230.2","+",3385201,3385464,"0,1,0","4,2,1","15,4,20","0,0,0",1.07150828106218e-12,-0.915
105,"RI","Solyc12g010230.2","+",3385201,3385464,"0,1,0","21,31,54","15,4,20","41,33,38",3.04821580390921e-09,-0.169
120,"RI","Solyc12g010230.2","+",3385201,3385464,"3,3,5","30,43,48","18,9,19","32,59,48",0.000963572755922725,-0.133
30,"RI","Solyc12g010930.2","+",3857538,3857849,"16,3,8","14,20,9","0,2,0","21,20,15",5.35510348693138e-06,0.231
105,"RI","Solyc12g010930.2","+",3857538,3857849,"7,2,2","6,17,11","0,0,0","13,26,15",0.000301814305436207,0.169
120,"RI","Solyc12g010930.2","+",3857538,3857849,"14,6,0","20,5,12","2,0,0","13,22,11",0.000188066674319921,0.188
25,"RI","Solyc12g013840.3","+",4682862,4683308,"317,342,345","69,98,84","306,459,477","53,69,45",0.000521245098200955,-0.102
30,"RI","Solyc12g013840.3","+",4682862,4683308,"336,353,321","80,119,67","421,439,477","64,46,61",3.99311068105507e-05,-0.12
50,"RI","Solyc12g013840.3","+",4682862,4683308,"343,424,375","108,105,85","478,399,551","87,51,64",5.95566307203688e-05,-0.109
105,"RI","Solyc12g014530.3","-",5534706,5535114,"0,4,8","225,211,182","93,125,94","275,203,252",0,-0.188
120,"RI","Solyc12g014530.3","-",5534747,5534956,"8,7,2","4,8,8","102,115,101","16,5,6",1.30838664663686e-06,-0.54
120,"RI","Solyc12g014530.3","-",5534747,5534956,"8,9,2","262,140,173","140,176,144","249,223,242",0,-0.25
30,"RI","Solyc12g019740.2","+",11376815,11377211,"21,42,28","3,0,0","34,55,28","22,22,17",2.12141263781814e-08,0.445
60,"RI","Solyc12g019740.2","+",11376815,11377211,"26,53,14","1,4,0","14,32,22","24,8,9",5.74339758067147e-05,0.452
70,"RI","Solyc12g019740.2","+",11376815,11377211,"42,32,40","15,5,3","8,9,16","25,13,20",1.15133754502107e-07,0.511
90,"RI","Solyc12g019740.2","+",11376815,11377211,"20,61,53","0,2,2","28,36,22","16,26,26",0,0.565
105,"RI","Solyc12g019740.2","+",11376815,11377211,"25,19,27","0,5,8","13,5,6","51,33,18",3.00446784911185e-11,0.652
15,"RI","Solyc12g036170.2","-",43929995,43930297,"135,138,114","61,46,58","229,179,164","0,5,52",8.90650311664765e-07,-0.276
80,"RI","Solyc12g036170.2","-",43929849,43930297,"128,159,167","1,0,0","80,98,87","42,55,1",3.54558275614051e-10,0.309
90,"RI","Solyc12g036170.2","-",43929476,43929919,"131,229,156","5,8,9","233,126,159","19,31,26",4.81629980041055e-05,0.159
105,"RI","Solyc12g036170.2","-",43929507,43929917,"172,142,118","3,8,7","130,79,65","47,19,31",7.79817977260786e-14,0.331
120,"RI","Solyc12g036170.2","-",43929476,43929919,"172,76,89","5,3,2","81,119,85","14,20,19",2.72889729406122e-08,0.216
105,"RI","Solyc12g040640.2","-",54321175,54321567,"0,10,1","83,108,77","29,4,56","63,48,88",3.04821580390921e-09,-0.175
120,"RI","Solyc12g040640.2","-",54321460,54321913,"6,8,19","129,87,141","26,27,27","62,72,102",1.60585232409044e-07,-0.127
105,"RI","Solyc12g040680.2","+",54467833,54468124,"8,8,4","101,150,117","37,26,26","174,65,84",4.02656960406087e-10,-0.129
120,"RI","Solyc12g040680.2","+",54467833,54468124,"10,11,6","129,91,128","36,32,25","71,85,145",1.85635392331684e-07,-0.131
30,"RI","Solyc12g040790.2","-",54846625,54847095,"11,4,4","15,17,13","38,41,26","2,7,0",5.59495760378162e-13,-0.713
30,"RI","Solyc12g040790.2","-",54846625,54847095,"11,4,4","14,30,21","38,41,26","23,35,17",0.000233966688469287,-0.304
80,"RI","Solyc12g040790.2","-",54846625,54847095,"40,72,24","89,88,58","32,36,34","13,23,21",3.45721856886676e-05,-0.281
90,"RI","Solyc12g040790.2","-",54846315,54846542,"40,64,54","2,4,9","24,8,18","0,0,0",0.00042008720981982,-0.116
105,"RI","Solyc12g056300.3","-",61836484,61836851,"1,9,6","74,99,80","15,11,23","65,63,61",1.62614355172572e-05,-0.105
120,"RI","Solyc12g056300.3","-",61836484,61836851,"0,3,6","100,92,91","16,18,9","71,36,90",2.7218258526703e-07,-0.122
50,"RI","Solyc12g056350.2","-",61903727,61904015,"14,9,14","82,83,142","40,16,36","91,115,70",0.000645635951273304,-0.1
80,"RI","Solyc12g056350.2","-",61903727,61904015,"7,18,13","87,107,94","19,27,23","82,58,43",0.000218657580981037,-0.118
